FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
4/2/2020,23,-99,5,11,10,11,10,-99,-99,9,22,12,15,19,13,-99,16,21,-99,-99,12,-99,3,17,8,12,15,6,-99,6,17,-99,9,14,22,-99
4/2/2020,24,-99,4,7,10,10,7,-99,-99,10,17,10,14,16,12,-99,12,14,-99,-99,11,-99,2,19,6,11,20,8,-99,6,13,-99,10,12,13,-99
4/3/2020,1,-99,5,7,15,31,10,-99,-99,10,24,13,19,19,14,-99,24,19,-99,-99,24,-99,4,20,6,20,20,14,-99,10,28,-99,16,27,18,-99
4/3/2020,2,-99,9,14,19,32,17,-99,-99,11,32,24,18,17,28,-99,32,28,-99,-99,28,-99,2,17,18,11,15,10,-99,8,44,-99,12,17,18,-99
4/3/2020,3,-99,7,16,11,32,16,-99,-99,20,24,18,14,12,18,-99,19,23,-99,-99,25,-99,2,18,17,16,16,9,-99,8,39,-99,12,15,22,-99
4/3/2020,4,-99,5,20,11,28,19,-99,-99,16,25,20,14,12,16,-99,23,25,-99,-99,28,-99,2,15,16,27,13,13,-99,10,36,-99,11,20,25,-99
4/3/2020,5,-99,7,21,15,32,14,-99,-99,11,26,17,19,19,16,-99,25,30,-99,-99,32,-99,2,17,12,15,27,16,-99,11,35,-99,17,26,27,-99
4/3/2020,6,-99,8,16,25,34,19,-99,-99,20,21,18,21,18,28,-99,32,32,-99,-99,30,-99,3,22,15,25,26,25,-99,11,32,-99,18,24,27,-99
4/3/2020,7,-99,11,29,29,33,22,-99,-99,11,22,24,23,15,36,-99,37,30,-99,-99,34,-99,4,26,24,30,24,38,-99,19,35,-99,22,29,26,-99
4/3/2020,8,-99,18,30,27,39,24,-99,-99,22,22,25,22,19,37,-99,37,34,-99,-99,34,-99,8,25,24,34,26,25,-99,23,36,-99,22,33,29,-99
4/3/2020,9,-99,22,27,33,42,21,-99,-99,13,39,25,20,31,44,-99,47,41,-99,-99,35,-99,6,28,23,45,25,21,-99,14,48,-99,29,45,39,-99
4/3/2020,10,-99,22,37,46,56,24,-99,-99,23,35,41,14,26,50,-99,51,48,-99,-99,39,-99,7,30,19,51,24,22,-99,13,53,-99,29,39,39,-99
4/3/2020,11,-99,16,35,34,44,29,-99,-99,11,19,42,13,16,9,-99,36,30,-99,-99,42,-99,4,26,25,39,14,23,-99,12,34,-99,24,39,24,-99
4/3/2020,12,-99,24,21,14,28,20,-99,-99,17,11,28,9,16,20,-99,18,14,-99,-99,27,-99,3,11,23,15,19,22,-99,12,21,-99,23,15,8,-99
4/3/2020,13,-99,16,12,10,20,13,-99,-99,18,8,19,7,9,18,-99,16,11,-99,-99,20,-99,5,8,14,8,12,21,-99,10,15,-99,13,10,6,-99
4/3/2020,14,-99,13,9,7,14,10,-99,-99,15,7,17,3,4,13,-99,13,10,-99,-99,14,-99,3,7,10,8,10,-99,-99,7,16,-99,8,7,6,-99
4/3/2020,15,-99,14,12,5,14,10,-99,-99,12,7,16,3,4,13,-99,12,7,-99,-99,12,-99,2,8,9,8,11,11,-99,8,14,-99,7,9,5,-99
4/3/2020,16,-99,11,15,7,13,10,-99,-99,17,14,24,4,5,13,-99,13,10,-99,-99,18,-99,2,8,9,12,12,13,-99,6,19,-99,10,9,9,-99
4/3/2020,17,-99,8,19,11,18,8,-99,-99,23,16,25,10,10,14,-99,16,18,-99,-99,29,-99,3,17,8,16,12,15,-99,5,27,-99,13,12,11,-99
4/3/2020,18,-99,7,27,16,18,9,-99,-99,21,27,20,18,26,29,-99,18,37,-99,-99,32,-99,3,23,8,19,22,13,-99,5,35,-99,13,13,23,-99
4/3/2020,19,-99,6,40,12,15,8,-99,-99,22,40,31,24,33,22,-99,18,47,-99,-99,23,-99,3,17,8,20,28,10,-99,6,30,-99,11,18,28,-99
4/3/2020,20,-99,7,24,13,22,8,-99,-99,16,21,20,18,18,18,-99,18,38,-99,-99,17,-99,3,21,9,15,28,10,-99,7,25,-99,12,17,34,-99
4/3/2020,21,-99,14,12,12,16,12,-99,-99,9,8,15,-99,14,16,-99,19,12,-99,-99,15,-99,2,16,10,15,14,12,-99,10,16,-99,13,14,8,-99
4/3/2020,22,-99,11,12,10,13,11,-99,-99,11,11,12,8,10,12,-99,15,16,-99,-99,13,-99,5,9,13,11,14,11,-99,9,22,-99,11,10,12,-99
4/3/2020,23,-99,7,12,9,13,10,-99,-99,12,13,12,11,12,13,-99,16,12,-99,-99,14,-99,4,14,8,11,11,8,-99,6,14,-99,12,12,15,-99
4/3/2020,24,-99,8,9,11,10,15,-99,-99,10,16,9,22,19,10,-99,18,16,-99,-99,11,-99,3,22,10,14,12,8,-99,6,15,-99,15,11,9,-99
4/4/2020,1,-99,4,8,10,14,13,-99,-99,9,18,8,14,14,11,-99,15,13,-99,14,19,-99,2,26,7,15,14,8,-99,5,13,-99,15,18,12,-99
4/4/2020,2,-99,4,6,10,14,12,-99,-99,12,14,10,19,18,9,-99,16,9,-99,14,12,-99,3,32,7,12,15,10,-99,9,20,-99,17,17,10,-99
4/4/2020,3,-99,4,8,8,13,7,-99,-99,9,18,8,24,17,11,-99,15,22,-99,14,21,-99,3,26,5,19,17,10,-99,10,25,-99,20,18,13,-99
4/4/2020,4,-99,9,9,18,21,14,-99,-99,9,19,13,19,22,25,-99,32,22,-99,30,16,-99,4,18,12,21,18,6,-99,11,32,-99,16,24,18,-99
4/4/2020,5,-99,6,17,16,30,14,-99,-99,8,18,23,16,21,28,-99,31,21,-99,31,15,-99,3,19,11,24,20,9,-99,8,34,-99,15,17,21,-99
4/4/2020,6,-99,4,32,17,32,14,-99,-99,15,23,21,15,25,22,-99,23,21,-99,31,17,-99,3,26,14,30,26,14,-99,10,37,-99,23,21,28,-99
4/4/2020,7,-99,9,30,23,32,14,-99,-99,9,25,23,22,26,18,-99,29,31,-99,30,27,-99,4,28,16,30,31,22,-99,16,37,-99,21,27,28,-99
4/4/2020,8,-99,13,27,21,36,18,-99,-99,10,27,27,27,27,-99,-99,30,36,-99,38,33,-99,3,25,13,33,32,21,-99,17,39,-99,22,30,27,-99
4/4/2020,9,-99,14,24,23,45,20,-99,-99,11,20,36,21,31,29,-99,42,38,-99,42,28,-99,3,28,13,44,32,18,-99,17,43,-99,22,36,19,-99
4/4/2020,10,-99,17,26,26,48,17,-99,-99,23,15,32,20,23,33,-99,40,33,-99,42,37,-99,4,29,17,41,36,26,-99,8,45,-99,22,45,16,-99
4/4/2020,11,-99,16,21,25,42,20,-99,-99,19,11,21,16,21,37,-99,41,25,-99,36,26,-99,4,20,24,36,25,25,-99,12,31,-99,35,34,12,-99
4/4/2020,12,-99,15,16,23,36,23,-99,-99,8,9,25,9,17,25,-99,35,19,-99,32,17,-99,4,15,21,21,17,13,-99,13,30,-99,27,31,11,-99
4/4/2020,13,-99,12,19,14,24,14,-99,-99,4,8,23,5,6,25,-99,27,8,-99,22,16,-99,5,13,12,14,9,12,-99,9,25,-99,13,19,9,-99
4/4/2020,14,-99,9,17,6,18,10,-99,-99,5,7,15,6,5,16,-99,16,6,-99,18,16,-99,4,11,9,14,9,9,-99,8,19,-99,7,13,11,-99
4/4/2020,15,-99,11,13,4,16,8,-99,-99,6,-99,18,5,5,11,-99,13,7,-99,15,12,-99,3,10,8,8,10,10,-99,6,19,-99,5,8,9,-99
4/4/2020,16,-99,9,11,5,16,8,-99,-99,9,10,19,3,4,12,-99,10,10,-99,15,12,-99,2,8,8,9,8,9,-99,5,20,-99,7,8,7,-99
4/4/2020,17,-99,6,13,8,12,11,-99,-99,14,9,14,7,9,10,-99,13,8,-99,19,15,-99,2,13,7,14,12,11,-99,5,15,-99,9,8,9,-99
4/4/2020,18,-99,6,10,7,15,9,-99,-99,29,13,21,13,13,11,-99,14,19,-99,19,21,-99,2,15,6,14,16,15,-99,4,21,-99,9,9,12,-99
4/4/2020,19,-99,5,9,8,18,8,-99,-99,15,16,20,14,14,9,-99,14,19,-99,20,20,-99,3,16,5,15,20,16,-99,4,21,-99,9,11,18,-99
4/4/2020,20,-99,4,11,8,17,7,-99,-99,16,25,19,16,14,10,-99,15,21,-99,15,24,-99,3,17,6,17,26,15,-99,4,23,-99,9,12,24,-99
4/4/2020,21,-99,7,20,10,15,13,-99,-99,14,33,20,14,15,15,-99,22,19,-99,13,19,-99,3,16,7,16,23,10,-99,9,20,-99,9,12,19,-99
4/4/2020,22,-99,13,14,15,16,17,-99,-99,9,20,25,14,14,19,-99,21,14,-99,17,20,-99,3,13,13,14,22,17,-99,10,19,-99,11,11,18,-99
4/4/2020,23,-99,9,18,15,19,15,-99,-99,7,14,28,11,15,18,-99,24,16,-99,19,21,-99,3,14,23,13,-99,18,-99,14,18,-99,11,12,15,-99
4/4/2020,24,-99,14,15,12,18,18,-99,-99,5,6,14,6,16,20,-99,24,11,-99,24,13,-99,6,17,12,11,14,6,-99,12,21,-99,14,14,9,-99
4/5/2020,1,-99,14,-99,12,9,13,-99,-99,9,7,6,10,10,12,-99,14,13,-99,11,11,-99,5,11,11,11,11,9,-99,18,12,-99,13,14,8,-99
4/5/2020,2,-99,10,-99,7,13,7,-99,-99,7,8,3,9,10,11,-99,11,8,-99,12,7,-99,9,10,6,10,9,8,-99,13,14,-99,10,12,8,-99
4/5/2020,3,-99,8,-99,7,22,8,-99,-99,10,12,6,10,12,9,-99,14,15,-99,14,9,-99,10,9,8,9,15,10,-99,12,21,-99,8,11,9,-99
4/5/2020,4,-99,7,-99,8,20,12,-99,-99,14,16,10,15,14,11,-99,18,21,-99,26,13,-99,7,20,9,11,17,9,-99,7,16,-99,15,12,15,-99
4/5/2020,5,-99,8,-99,14,30,14,-99,-99,17,23,13,25,25,17,-99,25,27,-99,32,22,-99,6,34,10,16,20,12,-99,14,25,-99,20,20,20,-99
4/5/2020,6,-99,9,-99,18,18,15,-99,-99,22,20,19,29,32,21,-99,31,30,-99,34,28,-99,4,34,10,27,27,16,-99,11,30,-99,24,23,25,-99
4/5/2020,7,-99,8,-99,24,29,20,-99,-99,25,21,24,29,31,25,-99,30,27,-99,30,27,-99,3,32,12,32,26,23,-99,18,26,-99,25,26,28,-99
4/5/2020,8,-99,11,-99,23,35,25,-99,-99,29,20,26,22,30,28,-99,32,28,-99,33,31,-99,6,27,20,37,27,20,-99,18,31,-99,23,22,23,-99
4/5/2020,9,-99,20,-99,31,44,21,-99,-99,20,18,25,14,19,33,-99,29,23,-99,34,26,-99,4,17,19,25,20,25,-99,-99,28,-99,21,24,20,-99
4/5/2020,10,-99,13,-99,21,33,30,-99,-99,23,11,18,12,13,20,-99,20,22,-99,20,34,-99,6,11,21,20,13,27,-99,13,22,-99,23,13,15,-99
4/5/2020,11,-99,21,-99,12,26,21,-99,-99,17,8,17,8,9,16,-99,18,16,-99,17,27,-99,4,11,25,18,11,22,-99,9,23,-99,17,14,12,-99
4/5/2020,12,-99,19,-99,8,17,13,-99,-99,8,7,13,5,6,12,-99,13,10,-99,16,18,-99,3,10,19,14,13,14,-99,8,22,-99,13,12,12,-99
4/5/2020,13,-99,13,-99,5,10,11,-99,-99,9,8,14,3,4,10,-99,11,5,-99,8,13,-99,2,8,11,10,7,13,-99,4,15,-99,8,7,9,-99
4/5/2020,14,-99,7,-99,3,8,7,-99,-99,11,9,12,3,4,6,-99,10,5,-99,7,10,-99,1,5,6,6,8,11,-99,4,11,-99,5,7,7,-99
4/5/2020,15,-99,6,-99,3,8,5,-99,-99,9,8,11,3,3,7,-99,7,5,-99,6,7,-99,2,5,4,5,10,6,-99,3,10,-99,4,5,7,-99
4/5/2020,16,-99,5,-99,3,6,5,-99,-99,6,14,11,4,4,5,-99,6,5,-99,6,6,-99,2,6,3,6,9,5,-99,3,9,-99,4,4,7,-99
4/5/2020,17,-99,3,-99,3,7,4,-99,-99,5,15,4,5,4,-99,-99,6,7,-99,5,7,-99,2,7,3,7,12,4,-99,2,11,-99,5,5,8,-99
4/5/2020,18,-99,3,-99,3,9,4,-99,-99,4,18,4,8,8,-99,-99,9,12,-99,7,9,-99,2,11,-99,-99,15,5,-99,4,11,-99,6,6,13,-99
4/5/2020,19,-99,3,-99,5,14,4,-99,-99,7,13,9,13,15,8,-99,10,11,-99,10,10,-99,2,15,4,13,13,7,-99,3,16,-99,6,7,12,-99
4/5/2020,20,-99,4,-99,7,21,6,-99,-99,13,14,10,20,24,9,-99,12,18,-99,15,11,-99,2,19,5,22,23,8,-99,3,21,-99,8,10,12,-99
4/5/2020,21,-99,9,-99,15,25,10,-99,-99,14,13,10,17,18,17,-99,20,22,-99,28,15,-99,2,23,10,24,17,10,-99,5,23,-99,12,22,15,-99
4/5/2020,22,-99,13,-99,12,21,12,-99,-99,15,23,8,14,14,18,-99,22,21,-99,20,14,-99,4,20,11,17,15,12,-99,17,17,-99,21,16,16,-99
4/5/2020,23,-99,13,-99,9,23,11,-99,-99,19,28,8,15,11,16,-99,22,17,-99,25,16,-99,12,19,11,14,18,12,-99,12,18,-99,19,14,21,-99
4/5/2020,24,-99,9,-99,10,18,13,-99,-99,17,33,11,19,24,15,-99,18,15,-99,20,22,-99,8,18,10,17,19,11,-99,13,18,-99,14,25,23,-99
4/6/2020,1,-99,6,-99,13,22,13,-99,-99,16,31,11,25,29,14,-99,16,25,-99,16,22,-99,3,24,8,25,21,9,-99,13,16,-99,25,24,41,-99
4/6/2020,2,-99,6,-99,12,21,13,-99,-99,17,23,10,33,29,15,-99,18,27,-99,21,15,-99,2,23,8,14,25,11,-99,12,19,-99,20,19,28,-99
4/6/2020,3,-99,4,-99,16,33,8,-99,-99,17,24,9,26,29,22,-99,20,26,-99,23,17,-99,2,19,8,9,26,12,-99,8,20,-99,16,18,35,-99
4/6/2020,4,-99,4,-99,15,34,8,-99,-99,16,23,10,22,35,18,-99,18,29,-99,27,27,-99,2,19,11,8,27,13,-99,9,17,-99,13,13,29,-99
4/6/2020,5,-99,5,-99,18,34,16,-99,-99,14,19,16,22,26,14,-99,16,31,-99,31,35,-99,2,20,10,9,28,21,-99,14,35,-99,14,16,25,-99
4/6/2020,6,-99,11,-99,27,35,20,-99,-99,18,20,26,27,29,19,-99,27,31,-99,38,34,-99,3,23,24,16,28,32,-99,17,38,-99,22,28,29,-99
4/6/2020,7,-99,8,-99,30,37,25,-99,-99,39,17,30,27,29,33,-99,36,30,-99,40,31,-99,3,21,29,17,27,35,-99,15,38,-99,28,40,29,-99
4/6/2020,8,-99,16,-99,26,42,27,-99,-99,35,24,30,30,32,39,-99,32,34,-99,43,29,-99,2,32,32,32,33,31,-99,24,43,-99,27,29,33,-99
4/6/2020,9,-99,24,-99,40,48,32,-99,-99,23,36,29,29,33,44,-99,47,37,-99,51,42,-99,4,32,28,28,38,24,-99,22,44,-99,24,31,30,-99
4/6/2020,10,-99,22,-99,43,44,32,-99,-99,21,22,31,15,27,52,-99,47,30,-99,46,36,-99,5,30,33,24,22,-99,-99,18,39,-99,31,50,27,-99
4/6/2020,11,-99,23,-99,49,34,36,-99,-99,23,14,32,11,13,37,-99,37,20,-99,27,36,-99,5,16,32,8,14,-99,-99,7,32,-99,22,22,18,-99
4/6/2020,12,-99,24,-99,22,21,27,-99,-99,21,10,27,8,8,22,-99,23,16,-99,20,36,-99,2,-99,28,10,10,-99,-99,3,26,-99,15,20,9,-99
4/6/2020,13,-99,18,-99,9,12,12,-99,-99,18,9,13,-99,5,16,-99,16,14,-99,12,18,-99,2,11,15,10,-99,-99,-99,3,22,-99,9,15,6,-99
4/6/2020,14,-99,11,-99,7,11,11,-99,-99,15,6,14,-99,3,12,-99,12,10,-99,11,12,-99,2,9,10,9,7,-99,-99,3,17,-99,7,11,6,-99
4/6/2020,15,-99,10,-99,6,11,7,-99,-99,9,8,13,-99,5,15,-99,13,9,-99,14,13,-99,2,8,7,5,10,-99,-99,4,12,-99,6,6,7,-99
4/6/2020,16,-99,7,-99,7,15,7,-99,-99,8,9,15,-99,5,11,-99,12,6,-99,9,14,-99,2,6,6,6,10,-99,-99,3,14,-99,6,8,9,-99
4/6/2020,17,-99,8,-99,7,12,7,-99,-99,7,16,10,-99,6,11,-99,11,7,-99,14,10,-99,2,8,5,6,11,-99,-99,3,15,-99,5,7,8,-99
4/6/2020,18,-99,7,-99,6,10,5,-99,-99,6,16,8,-99,6,11,-99,10,11,-99,11,7,-99,3,9,4,10,15,-99,-99,2,15,-99,5,-99,11,-99
4/6/2020,19,-99,5,-99,6,7,6,-99,-99,7,12,7,-99,9,9,-99,11,12,-99,16,9,-99,2,14,5,10,22,-99,-99,3,13,-99,6,-99,16,-99
4/6/2020,20,-99,4,-99,8,9,7,-99,-99,10,14,12,-99,13,12,-99,13,21,-99,14,13,-99,3,14,6,16,26,-99,-99,3,21,-99,8,-99,16,-99
4/6/2020,21,-99,7,-99,9,24,8,-99,-99,7,25,16,-99,15,12,-99,10,26,-99,17,12,-99,2,20,10,14,21,-99,-99,4,33,-99,9,-99,18,-99
4/6/2020,22,-99,12,-99,18,29,14,-99,-99,9,27,12,-99,15,19,-99,20,22,-99,20,22,-99,3,20,14,20,19,-99,-99,9,33,-99,11,-99,11,-99
4/6/2020,23,-99,19,-99,12,21,15,-99,-99,11,27,9,-99,21,17,-99,23,18,-99,25,18,-99,6,18,14,16,17,-99,-99,14,17,-99,20,-99,15,-99
4/6/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/7/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/7/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/7/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/7/2020,4,-99,6,-99,21,33,13,-99,-99,22,19,11,11,28,23,-99,19,38,-99,38,23,-99,3,17,-99,6,26,11,-99,13,27,-99,13,-99,-99,-99
4/7/2020,5,-99,12,-99,22,23,15,-99,-99,16,20,17,14,34,28,-99,19,37,-99,36,24,-99,3,22,-99,11,26,27,-99,15,32,-99,16,-99,-99,-99
4/7/2020,6,-99,11,-99,26,33,22,-99,-99,12,21,29,30,35,26,-99,30,34,-99,30,28,-99,6,29,-99,23,33,34,-99,14,37,-99,28,-99,-99,-99
4/7/2020,7,-99,13,-99,30,39,30,-99,-99,18,21,33,33,35,35,-99,32,37,-99,38,35,-99,5,33,-99,37,36,32,-99,15,44,-99,27,-99,-99,-99
4/7/2020,8,-99,26,-99,32,47,28,-99,-99,14,23,35,32,34,-99,-99,36,41,-99,40,37,-99,5,28,-99,34,35,28,-99,27,44,-99,34,-99,-99,-99
4/7/2020,9,-99,22,-99,42,51,30,-99,-99,9,42,27,19,25,46,-99,34,39,-99,33,39,-99,15,22,-99,38,25,26,-99,24,41,-99,34,-99,-99,-99
4/7/2020,10,-99,22,-99,43,38,31,-99,-99,12,29,32,11,13,40,-99,27,24,-99,23,28,-99,10,20,-99,33,15,15,-99,21,27,-99,38,26,-99,-99
4/7/2020,11,-99,26,-99,27,23,27,-99,-99,11,22,27,8,10,21,-99,18,24,-99,19,30,-99,6,17,-99,22,15,16,-99,10,23,-99,29,18,12,-99
4/7/2020,12,-99,18,-99,10,15,16,-99,-99,18,10,24,4,7,16,-99,15,15,-99,14,17,-99,4,9,-99,20,10,24,-99,6,22,-99,21,14,7,-99
4/7/2020,13,-99,15,-99,9,13,13,-99,-99,21,8,13,3,3,12,-99,12,13,-99,12,12,-99,3,7,-99,17,7,15,-99,5,23,-99,9,12,6,-99
4/7/2020,14,-99,17,-99,6,11,11,-99,-99,16,8,14,3,4,14,-99,11,9,-99,15,12,-99,2,10,-99,13,8,15,-99,4,16,-99,8,11,8,-99
4/7/2020,15,-99,14,-99,5,11,10,-99,-99,15,10,12,5,5,12,-99,8,8,-99,18,12,-99,2,13,11,11,8,13,-99,7,12,-99,8,17,9,-99
4/7/2020,16,-99,10,-99,8,11,8,-99,-99,9,12,10,7,7,13,-99,11,13,-99,21,11,-99,3,12,7,12,11,8,-99,6,14,-99,10,13,9,-99
4/7/2020,17,-99,7,-99,4,6,7,-99,-99,6,13,7,11,10,9,-99,13,16,-99,17,7,-99,2,12,5,20,14,4,-99,9,12,-99,11,11,10,-99
4/7/2020,18,-99,6,-99,11,13,8,-99,-99,6,12,12,8,9,16,-99,20,16,-99,14,14,-99,2,12,5,8,19,6,-99,7,13,-99,11,11,11,-99
4/7/2020,19,-99,7,-99,7,12,6,-99,-99,20,15,12,9,8,11,-99,12,14,-99,11,11,-99,2,16,5,14,21,12,-99,5,17,-99,7,9,15,-99
4/7/2020,20,-99,6,-99,8,10,6,-99,-99,23,18,20,13,8,11,-99,12,17,-99,14,12,-99,3,17,9,16,25,15,-99,5,16,-99,10,15,14,-99
4/7/2020,21,-99,4,-99,10,13,8,-99,-99,13,18,15,24,12,14,-99,18,16,-99,15,16,-99,3,39,9,14,19,11,-99,4,29,-99,11,14,14,-99
4/7/2020,22,-99,4,-99,9,27,13,-99,-99,16,14,22,10,14,15,-99,22,17,-99,20,25,-99,3,45,8,12,19,17,-99,6,44,-99,12,26,15,-99
4/7/2020,23,-99,8,-99,21,32,17,-99,-99,11,14,12,17,27,24,-99,29,19,-99,25,22,-99,2,24,20,28,19,16,-99,6,29,-99,17,30,18,-99
4/7/2020,24,-99,9,-99,14,19,18,-99,-99,12,33,9,31,41,20,-99,27,37,-99,24,17,-99,4,25,15,33,23,11,-99,11,19,-99,31,33,21,-99
4/8/2020,1,-99,6,-99,17,22,20,-99,-99,11,35,9,31,30,17,-99,31,34,-99,24,24,-99,5,36,9,23,31,7,-99,5,22,-99,31,25,29,-99
4/8/2020,2,-99,4,-99,18,20,18,-99,-99,10,34,11,34,35,22,-99,37,36,-99,35,37,-99,4,26,5,22,40,10,-99,9,29,-99,21,23,44,-99
4/8/2020,3,-99,3,-99,19,19,10,-99,-99,7,30,10,33,31,28,-99,37,39,-99,39,34,-99,3,25,5,11,28,14,-99,8,15,-99,18,18,30,-99
4/8/2020,4,-99,4,-99,17,18,15,-99,-99,8,29,13,17,24,31,-99,33,41,-99,40,23,-99,4,17,7,7,32,11,-99,11,24,-99,13,22,39,-99
4/8/2020,5,-99,6,-99,23,39,18,-99,-99,13,28,16,15,31,31,-99,30,40,-99,39,32,-99,3,27,15,13,34,23,-99,12,35,-99,18,33,30,-99
4/8/2020,6,-99,11,-99,29,37,16,-99,-99,8,27,29,23,35,35,-99,32,41,-99,38,26,-99,4,37,26,30,37,35,-99,15,35,-99,23,34,34,-99
4/8/2020,7,-99,13,-99,33,36,22,-99,-99,22,27,30,37,39,35,-99,33,41,-99,43,36,-99,4,37,18,34,37,37,-99,14,36,-99,33,34,34,-99
4/8/2020,8,-99,16,-99,34,36,21,-99,-99,17,28,32,34,41,48,-99,32,33,-99,38,40,-99,8,35,16,40,30,32,-99,29,39,-99,34,36,35,-99
4/8/2020,9,-99,10,-99,36,34,20,-99,-99,13,31,42,36,33,45,-99,32,19,-99,52,35,-99,8,40,21,42,23,16,-99,21,54,-99,30,32,33,-99
4/8/2020,10,-99,14,-99,35,42,20,-99,-99,13,19,24,22,27,34,-99,36,27,-99,41,27,-99,6,41,19,34,22,15,-99,15,54,-99,21,44,18,-99
4/8/2020,11,-99,16,-99,33,35,23,-99,-99,13,10,29,16,17,27,-99,26,21,-99,22,23,-99,5,18,23,24,21,-99,-99,14,37,-99,31,25,6,-99
4/8/2020,12,-99,21,-99,12,27,20,-99,-99,16,6,33,10,14,14,-99,15,13,-99,19,18,-99,4,11,22,10,12,-99,-99,15,22,-99,16,12,6,-99
4/8/2020,13,-99,17,-99,7,16,13,-99,-99,15,6,21,6,7,14,-99,12,9,-99,15,11,-99,4,9,12,10,10,-99,-99,10,23,-99,10,10,5,-99
4/8/2020,14,-99,11,-99,8,11,10,-99,-99,12,6,14,3,4,11,-99,12,9,-99,12,9,-99,3,8,9,10,7,-99,-99,6,17,-99,7,8,6,-99
4/8/2020,15,-99,11,-99,5,9,9,-99,-99,12,7,12,3,4,11,-99,11,7,-99,11,12,-99,2,8,8,10,8,-99,-99,5,12,-99,8,8,7,-99
4/8/2020,16,-99,14,-99,6,10,9,-99,-99,12,8,13,3,4,13,-99,14,8,-99,10,12,-99,3,9,8,8,9,-99,-99,4,13,-99,8,11,7,-99
4/8/2020,17,-99,9,-99,7,13,7,-99,-99,15,9,15,5,7,12,-99,11,8,-99,13,14,-99,2,8,8,9,12,-99,-99,4,15,-99,8,8,9,-99
4/8/2020,18,-99,7,-99,8,13,9,-99,-99,23,11,16,8,9,15,-99,11,9,-99,22,16,-99,2,9,10,10,14,-99,-99,3,20,-99,7,-99,12,-99
4/8/2020,19,-99,10,-99,8,12,13,-99,-99,15,16,15,7,9,13,-99,13,13,-99,17,15,-99,3,14,14,14,14,-99,-99,4,23,-99,12,13,10,-99
4/8/2020,20,-99,12,-99,9,15,11,-99,-99,12,16,17,10,12,12,-99,14,14,-99,15,14,-99,4,11,10,15,15,9,-99,8,22,-99,11,10,11,-99
4/8/2020,21,-99,12,-99,10,20,11,-99,-99,14,17,20,7,11,11,-99,15,16,-99,16,13,-99,11,11,9,15,16,12,-99,11,26,-99,12,10,15,-99
4/8/2020,22,-99,14,-99,11,24,13,-99,-99,21,20,22,9,11,12,-99,14,19,-99,14,14,-99,11,15,12,19,15,20,-99,12,23,-99,14,14,13,-99
4/8/2020,23,-99,16,-99,14,22,14,-99,-99,18,13,15,10,11,17,-99,16,16,-99,18,21,-99,7,15,16,16,12,17,-99,15,21,-99,14,13,11,-99
4/8/2020,24,-99,17,-99,17,20,16,-99,-99,9,22,7,9,6,14,-99,11,17,-99,9,19,-99,10,10,15,9,13,10,-99,11,22,-99,12,11,24,-99
4/9/2020,1,-99,15,5,11,16,13,-99,-99,10,28,4,11,11,14,-99,14,13,-99,12,16,-99,6,10,12,9,13,9,-99,7,18,-99,11,10,14,-99
4/9/2020,2,-99,14,6,12,12,12,-99,-99,14,33,7,13,11,12,-99,17,14,-99,19,17,-99,4,8,13,9,15,13,-99,7,11,-99,13,11,13,-99
4/9/2020,3,-99,13,9,12,12,14,-99,-99,20,27,10,13,13,16,-99,25,14,-99,24,15,-99,3,8,14,9,12,18,-99,6,13,-99,19,11,14,-99
4/9/2020,4,-99,7,11,11,14,15,-99,-99,30,31,12,8,10,13,-99,15,16,-99,17,17,-99,3,16,11,9,12,21,-99,7,27,-99,18,16,20,-99
4/9/2020,5,-99,8,16,19,23,15,-99,-99,15,31,17,17,22,14,-99,20,29,-99,24,36,-99,3,25,9,13,26,22,-99,6,27,-99,17,20,25,-99
4/9/2020,6,-99,8,28,29,32,16,-99,-99,11,29,33,40,35,22,-99,28,34,-99,40,42,-99,3,29,16,38,30,18,-99,20,36,-99,23,25,36,-99
4/9/2020,7,-99,7,36,38,49,26,-99,-99,19,27,34,32,43,32,-99,41,36,-99,49,41,-99,3,38,17,27,30,14,-99,14,43,-99,33,36,38,-99
4/9/2020,8,-99,21,34,24,41,28,-99,-99,13,31,37,34,34,27,-99,35,34,-99,51,35,-99,3,28,29,36,32,22,-99,17,43,-99,30,31,34,-99
